audio,label
KsponSpeech_001354.pcm,KsponSpeech_label_001354.txt
KsponSpeech_001355.pcm,KsponSpeech_label_001355.txt
KsponSpeech_001356.pcm,KsponSpeech_label_001356.txt
KsponSpeech_001357.pcm,KsponSpeech_label_001357.txt
KsponSpeech_001358.pcm,KsponSpeech_label_001358.txt
KsponSpeech_001359.pcm,KsponSpeech_label_001359.txt
KsponSpeech_001360.pcm,KsponSpeech_label_001360.txt
KsponSpeech_001361.pcm,KsponSpeech_label_001361.txt
KsponSpeech_001362.pcm,KsponSpeech_label_001362.txt
KsponSpeech_001363.pcm,KsponSpeech_label_001363.txt
KsponSpeech_001364.pcm,KsponSpeech_label_001364.txt
KsponSpeech_001365.pcm,KsponSpeech_label_001365.txt
KsponSpeech_001366.pcm,KsponSpeech_label_001366.txt
KsponSpeech_001367.pcm,KsponSpeech_label_001367.txt
KsponSpeech_001368.pcm,KsponSpeech_label_001368.txt
KsponSpeech_001369.pcm,KsponSpeech_label_001369.txt
KsponSpeech_001370.pcm,KsponSpeech_label_001370.txt
KsponSpeech_001371.pcm,KsponSpeech_label_001371.txt
KsponSpeech_001372.pcm,KsponSpeech_label_001372.txt
KsponSpeech_001373.pcm,KsponSpeech_label_001373.txt
KsponSpeech_001374.pcm,KsponSpeech_label_001374.txt
KsponSpeech_001375.pcm,KsponSpeech_label_001375.txt
KsponSpeech_001376.pcm,KsponSpeech_label_001376.txt
KsponSpeech_001377.pcm,KsponSpeech_label_001377.txt
KsponSpeech_001378.pcm,KsponSpeech_label_001378.txt
KsponSpeech_001379.pcm,KsponSpeech_label_001379.txt
KsponSpeech_001380.pcm,KsponSpeech_label_001380.txt
KsponSpeech_001381.pcm,KsponSpeech_label_001381.txt
KsponSpeech_001382.pcm,KsponSpeech_label_001382.txt
KsponSpeech_001383.pcm,KsponSpeech_label_001383.txt
KsponSpeech_001384.pcm,KsponSpeech_label_001384.txt
KsponSpeech_001385.pcm,KsponSpeech_label_001385.txt
KsponSpeech_001386.pcm,KsponSpeech_label_001386.txt
KsponSpeech_001387.pcm,KsponSpeech_label_001387.txt
KsponSpeech_001388.pcm,KsponSpeech_label_001388.txt
KsponSpeech_001389.pcm,KsponSpeech_label_001389.txt
KsponSpeech_001390.pcm,KsponSpeech_label_001390.txt
KsponSpeech_001391.pcm,KsponSpeech_label_001391.txt
KsponSpeech_001392.pcm,KsponSpeech_label_001392.txt
KsponSpeech_001393.pcm,KsponSpeech_label_001393.txt
KsponSpeech_001394.pcm,KsponSpeech_label_001394.txt
KsponSpeech_001395.pcm,KsponSpeech_label_001395.txt
KsponSpeech_001396.pcm,KsponSpeech_label_001396.txt
KsponSpeech_001397.pcm,KsponSpeech_label_001397.txt
KsponSpeech_001398.pcm,KsponSpeech_label_001398.txt
KsponSpeech_001399.pcm,KsponSpeech_label_001399.txt
KsponSpeech_001400.pcm,KsponSpeech_label_001400.txt
KsponSpeech_001401.pcm,KsponSpeech_label_001401.txt
KsponSpeech_001402.pcm,KsponSpeech_label_001402.txt
KsponSpeech_001403.pcm,KsponSpeech_label_001403.txt
KsponSpeech_001404.pcm,KsponSpeech_label_001404.txt
KsponSpeech_001405.pcm,KsponSpeech_label_001405.txt
KsponSpeech_001406.pcm,KsponSpeech_label_001406.txt
KsponSpeech_001407.pcm,KsponSpeech_label_001407.txt
KsponSpeech_001408.pcm,KsponSpeech_label_001408.txt
KsponSpeech_001409.pcm,KsponSpeech_label_001409.txt
KsponSpeech_001410.pcm,KsponSpeech_label_001410.txt
KsponSpeech_001411.pcm,KsponSpeech_label_001411.txt
KsponSpeech_001412.pcm,KsponSpeech_label_001412.txt
KsponSpeech_001413.pcm,KsponSpeech_label_001413.txt
KsponSpeech_001414.pcm,KsponSpeech_label_001414.txt
KsponSpeech_001415.pcm,KsponSpeech_label_001415.txt
KsponSpeech_001416.pcm,KsponSpeech_label_001416.txt
KsponSpeech_001417.pcm,KsponSpeech_label_001417.txt
KsponSpeech_001418.pcm,KsponSpeech_label_001418.txt
KsponSpeech_001419.pcm,KsponSpeech_label_001419.txt
KsponSpeech_001420.pcm,KsponSpeech_label_001420.txt
KsponSpeech_001421.pcm,KsponSpeech_label_001421.txt
KsponSpeech_001422.pcm,KsponSpeech_label_001422.txt
KsponSpeech_001423.pcm,KsponSpeech_label_001423.txt
KsponSpeech_001424.pcm,KsponSpeech_label_001424.txt
KsponSpeech_001425.pcm,KsponSpeech_label_001425.txt
KsponSpeech_001426.pcm,KsponSpeech_label_001426.txt
KsponSpeech_001427.pcm,KsponSpeech_label_001427.txt
KsponSpeech_001428.pcm,KsponSpeech_label_001428.txt
KsponSpeech_001429.pcm,KsponSpeech_label_001429.txt
KsponSpeech_001430.pcm,KsponSpeech_label_001430.txt
KsponSpeech_001431.pcm,KsponSpeech_label_001431.txt
KsponSpeech_001432.pcm,KsponSpeech_label_001432.txt
KsponSpeech_001433.pcm,KsponSpeech_label_001433.txt
KsponSpeech_001434.pcm,KsponSpeech_label_001434.txt
KsponSpeech_001435.pcm,KsponSpeech_label_001435.txt
KsponSpeech_001436.pcm,KsponSpeech_label_001436.txt
KsponSpeech_001437.pcm,KsponSpeech_label_001437.txt
KsponSpeech_001438.pcm,KsponSpeech_label_001438.txt
KsponSpeech_001439.pcm,KsponSpeech_label_001439.txt
KsponSpeech_001440.pcm,KsponSpeech_label_001440.txt
KsponSpeech_001441.pcm,KsponSpeech_label_001441.txt
KsponSpeech_001442.pcm,KsponSpeech_label_001442.txt
KsponSpeech_001443.pcm,KsponSpeech_label_001443.txt
KsponSpeech_001444.pcm,KsponSpeech_label_001444.txt
KsponSpeech_001445.pcm,KsponSpeech_label_001445.txt
KsponSpeech_001446.pcm,KsponSpeech_label_001446.txt
KsponSpeech_001447.pcm,KsponSpeech_label_001447.txt
KsponSpeech_001448.pcm,KsponSpeech_label_001448.txt
KsponSpeech_001449.pcm,KsponSpeech_label_001449.txt
KsponSpeech_001450.pcm,KsponSpeech_label_001450.txt
KsponSpeech_001451.pcm,KsponSpeech_label_001451.txt
KsponSpeech_001452.pcm,KsponSpeech_label_001452.txt
KsponSpeech_001453.pcm,KsponSpeech_label_001453.txt
KsponSpeech_001454.pcm,KsponSpeech_label_001454.txt
KsponSpeech_001455.pcm,KsponSpeech_label_001455.txt
KsponSpeech_001456.pcm,KsponSpeech_label_001456.txt
KsponSpeech_001457.pcm,KsponSpeech_label_001457.txt
KsponSpeech_001458.pcm,KsponSpeech_label_001458.txt
KsponSpeech_001459.pcm,KsponSpeech_label_001459.txt
KsponSpeech_001460.pcm,KsponSpeech_label_001460.txt
KsponSpeech_001461.pcm,KsponSpeech_label_001461.txt
KsponSpeech_001462.pcm,KsponSpeech_label_001462.txt
KsponSpeech_001463.pcm,KsponSpeech_label_001463.txt
KsponSpeech_001464.pcm,KsponSpeech_label_001464.txt
KsponSpeech_001465.pcm,KsponSpeech_label_001465.txt
KsponSpeech_001466.pcm,KsponSpeech_label_001466.txt
KsponSpeech_001467.pcm,KsponSpeech_label_001467.txt
KsponSpeech_001468.pcm,KsponSpeech_label_001468.txt
KsponSpeech_001469.pcm,KsponSpeech_label_001469.txt
KsponSpeech_001470.pcm,KsponSpeech_label_001470.txt
KsponSpeech_001471.pcm,KsponSpeech_label_001471.txt
KsponSpeech_001472.pcm,KsponSpeech_label_001472.txt
KsponSpeech_001473.pcm,KsponSpeech_label_001473.txt
KsponSpeech_001474.pcm,KsponSpeech_label_001474.txt
KsponSpeech_001475.pcm,KsponSpeech_label_001475.txt
KsponSpeech_001476.pcm,KsponSpeech_label_001476.txt
KsponSpeech_001477.pcm,KsponSpeech_label_001477.txt
KsponSpeech_001478.pcm,KsponSpeech_label_001478.txt
KsponSpeech_001479.pcm,KsponSpeech_label_001479.txt
KsponSpeech_001480.pcm,KsponSpeech_label_001480.txt
KsponSpeech_001481.pcm,KsponSpeech_label_001481.txt
KsponSpeech_001482.pcm,KsponSpeech_label_001482.txt
KsponSpeech_001483.pcm,KsponSpeech_label_001483.txt
KsponSpeech_001484.pcm,KsponSpeech_label_001484.txt
KsponSpeech_001485.pcm,KsponSpeech_label_001485.txt
KsponSpeech_001486.pcm,KsponSpeech_label_001486.txt
KsponSpeech_001487.pcm,KsponSpeech_label_001487.txt
KsponSpeech_001488.pcm,KsponSpeech_label_001488.txt
KsponSpeech_001489.pcm,KsponSpeech_label_001489.txt
KsponSpeech_001490.pcm,KsponSpeech_label_001490.txt
KsponSpeech_001491.pcm,KsponSpeech_label_001491.txt
KsponSpeech_001492.pcm,KsponSpeech_label_001492.txt
KsponSpeech_001493.pcm,KsponSpeech_label_001493.txt
KsponSpeech_001494.pcm,KsponSpeech_label_001494.txt
KsponSpeech_001495.pcm,KsponSpeech_label_001495.txt
KsponSpeech_001496.pcm,KsponSpeech_label_001496.txt
KsponSpeech_001497.pcm,KsponSpeech_label_001497.txt
KsponSpeech_001498.pcm,KsponSpeech_label_001498.txt
KsponSpeech_001499.pcm,KsponSpeech_label_001499.txt
KsponSpeech_001500.pcm,KsponSpeech_label_001500.txt
KsponSpeech_001501.pcm,KsponSpeech_label_001501.txt
KsponSpeech_001502.pcm,KsponSpeech_label_001502.txt
KsponSpeech_001503.pcm,KsponSpeech_label_001503.txt
KsponSpeech_001504.pcm,KsponSpeech_label_001504.txt
KsponSpeech_001505.pcm,KsponSpeech_label_001505.txt
KsponSpeech_001506.pcm,KsponSpeech_label_001506.txt
KsponSpeech_001507.pcm,KsponSpeech_label_001507.txt
KsponSpeech_001508.pcm,KsponSpeech_label_001508.txt
KsponSpeech_001509.pcm,KsponSpeech_label_001509.txt
KsponSpeech_001510.pcm,KsponSpeech_label_001510.txt
KsponSpeech_001511.pcm,KsponSpeech_label_001511.txt
KsponSpeech_001512.pcm,KsponSpeech_label_001512.txt
KsponSpeech_001513.pcm,KsponSpeech_label_001513.txt
KsponSpeech_001514.pcm,KsponSpeech_label_001514.txt
KsponSpeech_001515.pcm,KsponSpeech_label_001515.txt
KsponSpeech_001516.pcm,KsponSpeech_label_001516.txt
KsponSpeech_001517.pcm,KsponSpeech_label_001517.txt
KsponSpeech_001518.pcm,KsponSpeech_label_001518.txt
KsponSpeech_001519.pcm,KsponSpeech_label_001519.txt
KsponSpeech_001520.pcm,KsponSpeech_label_001520.txt
KsponSpeech_001521.pcm,KsponSpeech_label_001521.txt
KsponSpeech_001522.pcm,KsponSpeech_label_001522.txt
KsponSpeech_001523.pcm,KsponSpeech_label_001523.txt
KsponSpeech_001524.pcm,KsponSpeech_label_001524.txt
KsponSpeech_001525.pcm,KsponSpeech_label_001525.txt
KsponSpeech_001526.pcm,KsponSpeech_label_001526.txt
KsponSpeech_001527.pcm,KsponSpeech_label_001527.txt
KsponSpeech_001528.pcm,KsponSpeech_label_001528.txt
KsponSpeech_001529.pcm,KsponSpeech_label_001529.txt
KsponSpeech_001530.pcm,KsponSpeech_label_001530.txt
KsponSpeech_001531.pcm,KsponSpeech_label_001531.txt
KsponSpeech_001532.pcm,KsponSpeech_label_001532.txt
KsponSpeech_001533.pcm,KsponSpeech_label_001533.txt
KsponSpeech_001534.pcm,KsponSpeech_label_001534.txt
KsponSpeech_001535.pcm,KsponSpeech_label_001535.txt
KsponSpeech_001536.pcm,KsponSpeech_label_001536.txt
KsponSpeech_001537.pcm,KsponSpeech_label_001537.txt
KsponSpeech_001538.pcm,KsponSpeech_label_001538.txt
KsponSpeech_001539.pcm,KsponSpeech_label_001539.txt
KsponSpeech_001540.pcm,KsponSpeech_label_001540.txt
KsponSpeech_001541.pcm,KsponSpeech_label_001541.txt
KsponSpeech_001542.pcm,KsponSpeech_label_001542.txt
KsponSpeech_001543.pcm,KsponSpeech_label_001543.txt
KsponSpeech_001544.pcm,KsponSpeech_label_001544.txt
KsponSpeech_001545.pcm,KsponSpeech_label_001545.txt
KsponSpeech_001546.pcm,KsponSpeech_label_001546.txt
KsponSpeech_001547.pcm,KsponSpeech_label_001547.txt
KsponSpeech_001548.pcm,KsponSpeech_label_001548.txt
KsponSpeech_001549.pcm,KsponSpeech_label_001549.txt
KsponSpeech_001550.pcm,KsponSpeech_label_001550.txt
KsponSpeech_001551.pcm,KsponSpeech_label_001551.txt
KsponSpeech_001552.pcm,KsponSpeech_label_001552.txt
KsponSpeech_001553.pcm,KsponSpeech_label_001553.txt
KsponSpeech_001554.pcm,KsponSpeech_label_001554.txt
KsponSpeech_001555.pcm,KsponSpeech_label_001555.txt
KsponSpeech_001556.pcm,KsponSpeech_label_001556.txt
KsponSpeech_001557.pcm,KsponSpeech_label_001557.txt
KsponSpeech_001558.pcm,KsponSpeech_label_001558.txt
KsponSpeech_001559.pcm,KsponSpeech_label_001559.txt
KsponSpeech_001560.pcm,KsponSpeech_label_001560.txt
KsponSpeech_001561.pcm,KsponSpeech_label_001561.txt
KsponSpeech_001562.pcm,KsponSpeech_label_001562.txt
KsponSpeech_001563.pcm,KsponSpeech_label_001563.txt
KsponSpeech_001564.pcm,KsponSpeech_label_001564.txt
KsponSpeech_001565.pcm,KsponSpeech_label_001565.txt
KsponSpeech_001566.pcm,KsponSpeech_label_001566.txt
KsponSpeech_001567.pcm,KsponSpeech_label_001567.txt
KsponSpeech_001568.pcm,KsponSpeech_label_001568.txt
KsponSpeech_001569.pcm,KsponSpeech_label_001569.txt
KsponSpeech_001570.pcm,KsponSpeech_label_001570.txt
KsponSpeech_001571.pcm,KsponSpeech_label_001571.txt
KsponSpeech_001572.pcm,KsponSpeech_label_001572.txt
KsponSpeech_001573.pcm,KsponSpeech_label_001573.txt
KsponSpeech_001574.pcm,KsponSpeech_label_001574.txt
KsponSpeech_001575.pcm,KsponSpeech_label_001575.txt
KsponSpeech_001576.pcm,KsponSpeech_label_001576.txt
KsponSpeech_001577.pcm,KsponSpeech_label_001577.txt
KsponSpeech_001578.pcm,KsponSpeech_label_001578.txt
KsponSpeech_001579.pcm,KsponSpeech_label_001579.txt
KsponSpeech_001580.pcm,KsponSpeech_label_001580.txt
KsponSpeech_001581.pcm,KsponSpeech_label_001581.txt
KsponSpeech_001582.pcm,KsponSpeech_label_001582.txt
KsponSpeech_001583.pcm,KsponSpeech_label_001583.txt
KsponSpeech_001584.pcm,KsponSpeech_label_001584.txt
KsponSpeech_001585.pcm,KsponSpeech_label_001585.txt
KsponSpeech_001586.pcm,KsponSpeech_label_001586.txt
KsponSpeech_001587.pcm,KsponSpeech_label_001587.txt
KsponSpeech_001588.pcm,KsponSpeech_label_001588.txt
KsponSpeech_001589.pcm,KsponSpeech_label_001589.txt
KsponSpeech_001590.pcm,KsponSpeech_label_001590.txt
KsponSpeech_001591.pcm,KsponSpeech_label_001591.txt
KsponSpeech_001592.pcm,KsponSpeech_label_001592.txt
KsponSpeech_001593.pcm,KsponSpeech_label_001593.txt
KsponSpeech_001594.pcm,KsponSpeech_label_001594.txt
KsponSpeech_001595.pcm,KsponSpeech_label_001595.txt
KsponSpeech_001596.pcm,KsponSpeech_label_001596.txt
KsponSpeech_001597.pcm,KsponSpeech_label_001597.txt
KsponSpeech_001598.pcm,KsponSpeech_label_001598.txt
KsponSpeech_001599.pcm,KsponSpeech_label_001599.txt
KsponSpeech_001600.pcm,KsponSpeech_label_001600.txt
KsponSpeech_001601.pcm,KsponSpeech_label_001601.txt
KsponSpeech_001602.pcm,KsponSpeech_label_001602.txt
KsponSpeech_001603.pcm,KsponSpeech_label_001603.txt
KsponSpeech_001604.pcm,KsponSpeech_label_001604.txt
KsponSpeech_001605.pcm,KsponSpeech_label_001605.txt
KsponSpeech_001606.pcm,KsponSpeech_label_001606.txt
KsponSpeech_001607.pcm,KsponSpeech_label_001607.txt
KsponSpeech_001608.pcm,KsponSpeech_label_001608.txt
KsponSpeech_001609.pcm,KsponSpeech_label_001609.txt
KsponSpeech_001610.pcm,KsponSpeech_label_001610.txt
KsponSpeech_001611.pcm,KsponSpeech_label_001611.txt
KsponSpeech_001612.pcm,KsponSpeech_label_001612.txt
KsponSpeech_001613.pcm,KsponSpeech_label_001613.txt
KsponSpeech_001614.pcm,KsponSpeech_label_001614.txt
KsponSpeech_001615.pcm,KsponSpeech_label_001615.txt
KsponSpeech_001616.pcm,KsponSpeech_label_001616.txt
KsponSpeech_001617.pcm,KsponSpeech_label_001617.txt
KsponSpeech_001618.pcm,KsponSpeech_label_001618.txt
KsponSpeech_001619.pcm,KsponSpeech_label_001619.txt
KsponSpeech_001620.pcm,KsponSpeech_label_001620.txt
KsponSpeech_001621.pcm,KsponSpeech_label_001621.txt
KsponSpeech_001622.pcm,KsponSpeech_label_001622.txt
KsponSpeech_001623.pcm,KsponSpeech_label_001623.txt
KsponSpeech_001624.pcm,KsponSpeech_label_001624.txt
KsponSpeech_001625.pcm,KsponSpeech_label_001625.txt
KsponSpeech_001626.pcm,KsponSpeech_label_001626.txt
KsponSpeech_001627.pcm,KsponSpeech_label_001627.txt
KsponSpeech_001628.pcm,KsponSpeech_label_001628.txt
KsponSpeech_001629.pcm,KsponSpeech_label_001629.txt
KsponSpeech_001630.pcm,KsponSpeech_label_001630.txt
KsponSpeech_001631.pcm,KsponSpeech_label_001631.txt
KsponSpeech_001632.pcm,KsponSpeech_label_001632.txt
KsponSpeech_001633.pcm,KsponSpeech_label_001633.txt
KsponSpeech_001634.pcm,KsponSpeech_label_001634.txt
KsponSpeech_001635.pcm,KsponSpeech_label_001635.txt
KsponSpeech_001636.pcm,KsponSpeech_label_001636.txt
KsponSpeech_001637.pcm,KsponSpeech_label_001637.txt
KsponSpeech_001638.pcm,KsponSpeech_label_001638.txt
KsponSpeech_001639.pcm,KsponSpeech_label_001639.txt
KsponSpeech_001640.pcm,KsponSpeech_label_001640.txt
KsponSpeech_001641.pcm,KsponSpeech_label_001641.txt
KsponSpeech_001642.pcm,KsponSpeech_label_001642.txt
KsponSpeech_001643.pcm,KsponSpeech_label_001643.txt
KsponSpeech_001644.pcm,KsponSpeech_label_001644.txt
KsponSpeech_001645.pcm,KsponSpeech_label_001645.txt
KsponSpeech_001646.pcm,KsponSpeech_label_001646.txt
KsponSpeech_001647.pcm,KsponSpeech_label_001647.txt
KsponSpeech_001648.pcm,KsponSpeech_label_001648.txt
KsponSpeech_001649.pcm,KsponSpeech_label_001649.txt
KsponSpeech_001650.pcm,KsponSpeech_label_001650.txt
KsponSpeech_001651.pcm,KsponSpeech_label_001651.txt
KsponSpeech_001652.pcm,KsponSpeech_label_001652.txt
KsponSpeech_001653.pcm,KsponSpeech_label_001653.txt
KsponSpeech_001654.pcm,KsponSpeech_label_001654.txt
KsponSpeech_001655.pcm,KsponSpeech_label_001655.txt
KsponSpeech_001656.pcm,KsponSpeech_label_001656.txt
KsponSpeech_001657.pcm,KsponSpeech_label_001657.txt
KsponSpeech_001658.pcm,KsponSpeech_label_001658.txt
KsponSpeech_001659.pcm,KsponSpeech_label_001659.txt
KsponSpeech_001660.pcm,KsponSpeech_label_001660.txt
KsponSpeech_001661.pcm,KsponSpeech_label_001661.txt
KsponSpeech_001662.pcm,KsponSpeech_label_001662.txt
KsponSpeech_001663.pcm,KsponSpeech_label_001663.txt
KsponSpeech_001664.pcm,KsponSpeech_label_001664.txt
KsponSpeech_001665.pcm,KsponSpeech_label_001665.txt
KsponSpeech_001666.pcm,KsponSpeech_label_001666.txt
KsponSpeech_001667.pcm,KsponSpeech_label_001667.txt
KsponSpeech_001668.pcm,KsponSpeech_label_001668.txt
KsponSpeech_001669.pcm,KsponSpeech_label_001669.txt
KsponSpeech_001670.pcm,KsponSpeech_label_001670.txt
KsponSpeech_001671.pcm,KsponSpeech_label_001671.txt
KsponSpeech_001672.pcm,KsponSpeech_label_001672.txt
KsponSpeech_001673.pcm,KsponSpeech_label_001673.txt
KsponSpeech_001674.pcm,KsponSpeech_label_001674.txt
KsponSpeech_001675.pcm,KsponSpeech_label_001675.txt
KsponSpeech_001676.pcm,KsponSpeech_label_001676.txt
KsponSpeech_001677.pcm,KsponSpeech_label_001677.txt
KsponSpeech_001678.pcm,KsponSpeech_label_001678.txt
KsponSpeech_001679.pcm,KsponSpeech_label_001679.txt
KsponSpeech_001680.pcm,KsponSpeech_label_001680.txt
KsponSpeech_001681.pcm,KsponSpeech_label_001681.txt
KsponSpeech_001682.pcm,KsponSpeech_label_001682.txt
KsponSpeech_001683.pcm,KsponSpeech_label_001683.txt
KsponSpeech_001684.pcm,KsponSpeech_label_001684.txt
KsponSpeech_001685.pcm,KsponSpeech_label_001685.txt
KsponSpeech_001686.pcm,KsponSpeech_label_001686.txt
KsponSpeech_001687.pcm,KsponSpeech_label_001687.txt
KsponSpeech_001688.pcm,KsponSpeech_label_001688.txt
KsponSpeech_001689.pcm,KsponSpeech_label_001689.txt
KsponSpeech_001690.pcm,KsponSpeech_label_001690.txt
KsponSpeech_001691.pcm,KsponSpeech_label_001691.txt
KsponSpeech_001692.pcm,KsponSpeech_label_001692.txt
KsponSpeech_001693.pcm,KsponSpeech_label_001693.txt
KsponSpeech_001694.pcm,KsponSpeech_label_001694.txt
KsponSpeech_001695.pcm,KsponSpeech_label_001695.txt
KsponSpeech_001696.pcm,KsponSpeech_label_001696.txt
KsponSpeech_001697.pcm,KsponSpeech_label_001697.txt
KsponSpeech_001698.pcm,KsponSpeech_label_001698.txt
KsponSpeech_001699.pcm,KsponSpeech_label_001699.txt
KsponSpeech_001700.pcm,KsponSpeech_label_001700.txt
KsponSpeech_001701.pcm,KsponSpeech_label_001701.txt
KsponSpeech_001702.pcm,KsponSpeech_label_001702.txt
KsponSpeech_001703.pcm,KsponSpeech_label_001703.txt
KsponSpeech_001704.pcm,KsponSpeech_label_001704.txt
KsponSpeech_001705.pcm,KsponSpeech_label_001705.txt
KsponSpeech_001706.pcm,KsponSpeech_label_001706.txt
KsponSpeech_001707.pcm,KsponSpeech_label_001707.txt
KsponSpeech_001708.pcm,KsponSpeech_label_001708.txt
KsponSpeech_001709.pcm,KsponSpeech_label_001709.txt
KsponSpeech_001710.pcm,KsponSpeech_label_001710.txt
KsponSpeech_001711.pcm,KsponSpeech_label_001711.txt
KsponSpeech_001712.pcm,KsponSpeech_label_001712.txt
KsponSpeech_001713.pcm,KsponSpeech_label_001713.txt
KsponSpeech_001714.pcm,KsponSpeech_label_001714.txt
KsponSpeech_001715.pcm,KsponSpeech_label_001715.txt
KsponSpeech_001716.pcm,KsponSpeech_label_001716.txt
KsponSpeech_001717.pcm,KsponSpeech_label_001717.txt
KsponSpeech_001718.pcm,KsponSpeech_label_001718.txt
KsponSpeech_001719.pcm,KsponSpeech_label_001719.txt
KsponSpeech_001720.pcm,KsponSpeech_label_001720.txt
KsponSpeech_001721.pcm,KsponSpeech_label_001721.txt
KsponSpeech_001722.pcm,KsponSpeech_label_001722.txt
KsponSpeech_001723.pcm,KsponSpeech_label_001723.txt
KsponSpeech_001724.pcm,KsponSpeech_label_001724.txt
KsponSpeech_001725.pcm,KsponSpeech_label_001725.txt
KsponSpeech_001726.pcm,KsponSpeech_label_001726.txt
KsponSpeech_001727.pcm,KsponSpeech_label_001727.txt
KsponSpeech_001728.pcm,KsponSpeech_label_001728.txt
KsponSpeech_001729.pcm,KsponSpeech_label_001729.txt
KsponSpeech_001730.pcm,KsponSpeech_label_001730.txt
KsponSpeech_001731.pcm,KsponSpeech_label_001731.txt
KsponSpeech_001732.pcm,KsponSpeech_label_001732.txt
KsponSpeech_001733.pcm,KsponSpeech_label_001733.txt
KsponSpeech_001734.pcm,KsponSpeech_label_001734.txt
KsponSpeech_001735.pcm,KsponSpeech_label_001735.txt
KsponSpeech_001736.pcm,KsponSpeech_label_001736.txt
KsponSpeech_001737.pcm,KsponSpeech_label_001737.txt
KsponSpeech_001738.pcm,KsponSpeech_label_001738.txt
KsponSpeech_001739.pcm,KsponSpeech_label_001739.txt
KsponSpeech_001740.pcm,KsponSpeech_label_001740.txt
KsponSpeech_001741.pcm,KsponSpeech_label_001741.txt
KsponSpeech_001742.pcm,KsponSpeech_label_001742.txt
KsponSpeech_001743.pcm,KsponSpeech_label_001743.txt
KsponSpeech_001744.pcm,KsponSpeech_label_001744.txt
KsponSpeech_001745.pcm,KsponSpeech_label_001745.txt
KsponSpeech_001746.pcm,KsponSpeech_label_001746.txt
KsponSpeech_001747.pcm,KsponSpeech_label_001747.txt
KsponSpeech_001748.pcm,KsponSpeech_label_001748.txt
KsponSpeech_001749.pcm,KsponSpeech_label_001749.txt
KsponSpeech_001750.pcm,KsponSpeech_label_001750.txt
KsponSpeech_001751.pcm,KsponSpeech_label_001751.txt
KsponSpeech_001752.pcm,KsponSpeech_label_001752.txt
KsponSpeech_001753.pcm,KsponSpeech_label_001753.txt
KsponSpeech_001754.pcm,KsponSpeech_label_001754.txt
KsponSpeech_001755.pcm,KsponSpeech_label_001755.txt
KsponSpeech_001756.pcm,KsponSpeech_label_001756.txt
KsponSpeech_001757.pcm,KsponSpeech_label_001757.txt
KsponSpeech_001758.pcm,KsponSpeech_label_001758.txt
KsponSpeech_001759.pcm,KsponSpeech_label_001759.txt
KsponSpeech_001760.pcm,KsponSpeech_label_001760.txt
KsponSpeech_001761.pcm,KsponSpeech_label_001761.txt
KsponSpeech_001762.pcm,KsponSpeech_label_001762.txt
KsponSpeech_001763.pcm,KsponSpeech_label_001763.txt
KsponSpeech_001764.pcm,KsponSpeech_label_001764.txt
KsponSpeech_001765.pcm,KsponSpeech_label_001765.txt
KsponSpeech_001766.pcm,KsponSpeech_label_001766.txt
KsponSpeech_001767.pcm,KsponSpeech_label_001767.txt
KsponSpeech_001768.pcm,KsponSpeech_label_001768.txt
KsponSpeech_001769.pcm,KsponSpeech_label_001769.txt
KsponSpeech_001770.pcm,KsponSpeech_label_001770.txt
KsponSpeech_001771.pcm,KsponSpeech_label_001771.txt
KsponSpeech_001772.pcm,KsponSpeech_label_001772.txt
KsponSpeech_001773.pcm,KsponSpeech_label_001773.txt
KsponSpeech_001774.pcm,KsponSpeech_label_001774.txt
KsponSpeech_001775.pcm,KsponSpeech_label_001775.txt
KsponSpeech_001776.pcm,KsponSpeech_label_001776.txt
KsponSpeech_001777.pcm,KsponSpeech_label_001777.txt
KsponSpeech_001778.pcm,KsponSpeech_label_001778.txt
KsponSpeech_001779.pcm,KsponSpeech_label_001779.txt
KsponSpeech_001780.pcm,KsponSpeech_label_001780.txt
KsponSpeech_001781.pcm,KsponSpeech_label_001781.txt
KsponSpeech_001782.pcm,KsponSpeech_label_001782.txt
KsponSpeech_001783.pcm,KsponSpeech_label_001783.txt
KsponSpeech_001784.pcm,KsponSpeech_label_001784.txt
KsponSpeech_001785.pcm,KsponSpeech_label_001785.txt
KsponSpeech_001786.pcm,KsponSpeech_label_001786.txt
KsponSpeech_001787.pcm,KsponSpeech_label_001787.txt
KsponSpeech_001788.pcm,KsponSpeech_label_001788.txt
KsponSpeech_001789.pcm,KsponSpeech_label_001789.txt
KsponSpeech_001790.pcm,KsponSpeech_label_001790.txt
KsponSpeech_001791.pcm,KsponSpeech_label_001791.txt
KsponSpeech_001792.pcm,KsponSpeech_label_001792.txt
KsponSpeech_001793.pcm,KsponSpeech_label_001793.txt
KsponSpeech_001794.pcm,KsponSpeech_label_001794.txt
KsponSpeech_001795.pcm,KsponSpeech_label_001795.txt
KsponSpeech_001796.pcm,KsponSpeech_label_001796.txt
KsponSpeech_001797.pcm,KsponSpeech_label_001797.txt
KsponSpeech_001798.pcm,KsponSpeech_label_001798.txt
KsponSpeech_001799.pcm,KsponSpeech_label_001799.txt
KsponSpeech_001800.pcm,KsponSpeech_label_001800.txt
KsponSpeech_001801.pcm,KsponSpeech_label_001801.txt
KsponSpeech_001802.pcm,KsponSpeech_label_001802.txt
KsponSpeech_001803.pcm,KsponSpeech_label_001803.txt
KsponSpeech_001804.pcm,KsponSpeech_label_001804.txt
